URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/NanangB22218590/status/1669332313262661634,2023-06-15 13:13:32+00:00,"@KakekHalal Gandjar paling awal gerak tapi malah meredup popularitas nya..
Justru Anies dan Prabowo bersikap tenang tdk buru buru malah semakin bisa meraih simpati",1669332313262661634,0,0,0,0,1663889569941721088,in,,,,0,NanangB22218590
https://twitter.com/historyofpersib/status/1669332275128053762,2023-06-15 13:13:23+00:00,"@badboysbdg_ @prabowo @KremlinRussia_E  tiasa ngintun sakompi? samsu weh satengah, indokape dua. nuhun",1669332275128053762,0,0,0,0,1669262330734211073,in,,,,0,historyofpersib
https://twitter.com/sza9kusanagi/status/1669332209369780224,2023-06-15 13:13:08+00:00,@dw_sardjono Satu2nya iklan partai yg gue tau cuman partainya Prabowo yg ada harimaunya,1669332209369780224,1,0,0,0,1669327384674447361,in,,,,0,sza9kusanagi
https://twitter.com/AfrizanJ/status/1669332103673315329,2023-06-15 13:12:42+00:00,"PKB dan Gud Imin peduli Kesehatan memberikan bantuan Ambulan untuk masyarakat Indonesia 
#KerjaNyataPKB
#MuhaiminIskandar 
@cakimiNOW @DPP_PKB @prabowo @halimiskandarnu @malik_haramain @imansyukri @azzameldzikrie @sukoyo793 @feri_sus77bkl @fahmiakbar007 https://t.co/8sA51HMox5",1669332103673315329,0,0,0,0,1669332103673315329,in,,https://pbs.twimg.com/media/Fyqos5eacAIeFBV?format=jpg&name=orig,,0,AfrizanJ
https://twitter.com/Ini_ajunk/status/1669331949473906691,2023-06-15 13:12:06+00:00,Momen Prabowo Disambut 8.000 Karyawan DEFEND ID - SINDOnews Nasional #Prabowo #BangkitBersama https://t.co/d1d9ChHIWD,1669331949473906691,0,0,0,0,1669331949473906691,in,http://dlvr.it/SqjvTs,,,0,Ini_ajunk
https://twitter.com/Ini_ajunk/status/1669331941936754690,2023-06-15 13:12:04+00:00,"Gus Yahya Akui PBNU Dekat dengan Erick Thohir, Prabowo, hingga Ganjar - CNN Indonesia #Prabowo #BangkitBersama https://t.co/iWKS20P7tu",1669331941936754690,0,0,0,0,1669331941936754690,in,http://dlvr.it/SqjvRD,,,0,Ini_ajunk
https://twitter.com/virtual_asisten/status/1669331736210321410,2023-06-15 13:11:15+00:00,@papabowo2024 @AuntyNovi1978 @AndreasSolusi @are_inismyname @Bank_Joee_ @bengkeldodo @Kimberley_2024 @florieliciouss @propaganda_99 @Ndons_Back @mericopedes @yosephrosario_ Wkwkw...lumayan temboknya bisa menghadang semua 🤣,1669331736210321410,1,0,0,0,1669303137352716290,in,,,,0,virtual_asisten
https://twitter.com/jurnascom/status/1669331714785816578,2023-06-15 13:11:10+00:00,Anak Muda Lebih Suka Prabowo Subianto Ini Alasannya https://t.co/BGBD27xnnu,1669331714785816578,0,0,0,0,1669331714785816578,in,http://dlvr.it/SqjvH3,,,0,jurnascom
https://twitter.com/jurnascom/status/1669331706946682880,2023-06-15 13:11:08+00:00,Komitmen Prabowo Jika Terpilih Jadi Presiden RI 2024 Tuntaskan Masalah Pupuk https://t.co/8ZjiKfKuLL,1669331706946682880,0,0,0,0,1669331706946682880,in,http://dlvr.it/SqjvC7,,,0,jurnascom
https://twitter.com/AuntyNovi1978/status/1669331514474254336,2023-06-15 13:10:22+00:00,@Alie_Fahnoor @Ahwal08 @are_inismyname @BANGSAygSUJUD @Bank_Joee_ @bengkeldodo @florieliciouss @genx36545403 @Kenikir27 @Kimberley_2024 @Riry0208 Kepalan tinju 👊 bapak @prabowo mantap juga,1669331514474254336,0,0,0,0,1669301023767408640,in,,,,0,AuntyNovi1978
https://twitter.com/Ampera1624720/status/1669331510875537413,2023-06-15 13:10:21+00:00,Prabowo berpesan kepada anak muda yang untuk tidak mudah menyerah dan selalu menempa diri dengan pikiran positif. https://t.co/6GLVvwgT5C,1669331510875537413,0,0,1,0,1669331510875537413,in,,https://pbs.twimg.com/media/FyqoKBWaIAE1U-z?format=jpg&name=orig,,0,Ampera1624720
https://twitter.com/AfrizanJ/status/1669331226988253184,2023-06-15 13:09:13+00:00,"Kerja nyata PKB dan Gus Muhaimin Iskandar memberikan bantuan Ambulan untuk menunjang kesehatan masyarakat 
#KerjaNyataPKB
#MuhaiminIskandar 
@cakimiNOW @DPP_PKB @prabowo @halimiskandarnu @malik_haramain @imansyukri @azzameldzikrie @sukoyo793 @feri_sus77bkl @fahmiakbar007 https://t.co/sB75jbuu7Z",1669331226988253184,0,0,0,0,1669331226988253184,in,,,,0,AfrizanJ
https://twitter.com/JHPrabowo/status/1669330934443958272,2023-06-15 13:08:04+00:00,@RagilSemar Salfok cewek kek lidah Uler cepet bener 😂😂,1669330934443958272,1,0,1,0,1669324439652278279,in,,,,0,JHPrabowo
https://twitter.com/eldodys/status/1669330837605863424,2023-06-15 13:07:41+00:00,"Jauh sebelum menjadi Menteri Pertahanan, Prabowo juga pernah mempertanyakan apa keuntungan Freepot dikuasai Indonesia... .. sedih dengan pertanyaan itu, https://t.co/oYRI4uHGnc",1669330837605863424,2,13,47,1,1669253813470138373,in,,https://pbs.twimg.com/media/FyqnCO8aIAIvf-d?format=jpg&name=orig,,0,eldodys
https://twitter.com/virtual_asisten/status/1669330585859538944,2023-06-15 13:06:40+00:00,@AuntyNovi1978 @papabowo2024 @AndreasSolusi @are_inismyname @Bank_Joee_ @bengkeldodo @Kimberley_2024 @florieliciouss @propaganda_99 @Ndons_Back @mericopedes @yosephrosario_ Siapp melengkapi grock nya...,1669330585859538944,1,0,1,0,1669303137352716290,in,,,,0,virtual_asisten
https://twitter.com/virtual_asisten/status/1669330154928369664,2023-06-15 13:04:58+00:00,"https://t.co/QanAILzHYP

Prabowo menilai usulannya itu follow up apa yang digaungkan Jokowi.,yang paling bisa melanjutkan legacy presiden @jokowi yah hanya ayahanda @prabowo 🇮🇩
#PrabowoUntukIndonesia 
#PrabowoUnggul 
#PrabowoAja",1669330154928369664,0,0,0,0,1669330154928369664,in,https://news.detik.com/berita/d-6774957/prabowo-soal-proposal-ukraina-rusia-presiden-cari-perdamaian-saya-follow-up,,,0,virtual_asisten
https://twitter.com/moly_kucing/status/1669330052495060992,2023-06-15 13:04:33+00:00,@Gerindra BERSAMA GERINDRA.! KAMI SIAP DUKUNG PAK PRABOWO UNTUK MAJU SEBAGAI CAPRES HATRICK KALAH PEMILU.. LAKSANAKAN!!,1669330052495060992,0,1,1,0,1669155528642265089,in,,,,0,moly_kucing
https://twitter.com/Harnimie08/status/1669329977756753926,2023-06-15 13:04:16+00:00,"Inilah #KerjaNyataPKB #MuhaiminIskandar
@cakimiNOW 
@prabowo 
@ganjarpranowo 
@PartaiSocmed https://t.co/KIjgCoy3vV",1669329977756753926,0,0,0,0,1669329977756753926,in,,https://pbs.twimg.com/media/FyqmvWCaYAcw9sx?format=jpg&name=orig,,0,Harnimie08
https://twitter.com/azwar6102/status/1669329784831365120,2023-06-15 13:03:30+00:00,Apa yang diharapkan dari Prabowo yang tidak jelas program-program dan rekam jejaknya selain puja-puji Jokowi untuk tarik suara rakyat.,1669329784831365120,0,0,0,0,1669329784831365120,in,,,,0,azwar6102
https://twitter.com/badboysbdg_/status/1669329682096062467,2023-06-15 13:03:05+00:00,"@historyofpersib Cc @prabowo punten wios dikondisikeun pak ieu,mumpung abdi masih keneh kempel sareng PAM menhan",1669329682096062467,1,0,0,0,1669262330734211073,in,,,,0,badboysbdg_
https://twitter.com/AlvesDenis5/status/1669329624474722306,2023-06-15 13:02:51+00:00,"@kumparan Prabowo masa lalu

Skrg waktunya pak Anies Baswedan",1669329624474722306,0,0,0,0,1669187995491270656,in,,,,0,AlvesDenis5
https://twitter.com/PDIP_Hattrick/status/1669329309813862400,2023-06-15 13:01:36+00:00,"@Gi_Grey @Gerindra @prabowo Ade Armando : ENAM ALASAN MENGAPA SAYA TIDAK MUNGKIN MENDUKUNG PRABOWO

Nonton di Cokro TV yah

https://t.co/GU5FINv455",1669329309813862400,0,0,0,0,1669302421246603264,in,https://youtu.be/obJ_2gUtBww,,,0,PDIP_Hattrick
https://twitter.com/Ampera1624720/status/1669329298023661571,2023-06-15 13:01:33+00:00,"Angkatan muda Prabowo.
Anak muda menangkan Prabowo. https://t.co/j0my3opOWZ",1669329298023661571,0,0,1,0,1669329298023661571,in,,https://pbs.twimg.com/media/FyqmJjpakAAi-cY?format=jpg&name=orig,,0,Ampera1624720
https://twitter.com/ioleosNKRIfix/status/1669329096915156992,2023-06-15 13:00:45+00:00,"@papabowo2024 @ganjarpranowo @jokowi @PDI_Perjuangan @prabowo @AndreasSolusi @are_inismyname @Bank_Joee_ @bengkeldodo @Ndons_Back @Kimberley_2024 @Riry0208 @propaganda_99 @florieliciouss @BANGSAygSUJUD Hati -hati, nanti terlalu ke GeEr an... begitu Jokowi masuk kandang banteng kembali... baru tereak-treak di khianati... 😂😂🤭",1669329096915156992,0,0,0,0,1669260545361588225,in,,,,0,ioleosNKRIfix
